wcrp,watershed_group_code,total_spawning_ch,total_spawning_co,total_spawning_sk,total_spawning_st,total_spawning_wct,total_rearing_ch,total_rearing_co,total_rearing_sk,total_rearing_st,total_rearing_wct,total_spawningrearing_ch,total_spawningrearing_co,total_spawningrearing_sk,total_spawningrearing_st,total_spawningrearing_wct,total_spawning_all,total_rearing_all,total_spawningrearing_all,accessible_spawning_ch,accessible_spawning_co,accessible_spawning_sk,accessible_spawning_st,accessible_spawning_wct,accessible_rearing_ch,accessible_rearing_co,accessible_rearing_sk,accessible_rearing_st,accessible_rearing_wct,accessible_spawningrearing_ch,accessible_spawningrearing_co,accessible_spawningrearing_sk,accessible_spawningrearing_st,accessible_spawningrearing_wct,accessible_spawning_all,accessible_rearing_all,accessible_spawningrearing_all,disconnected_spawning_ch,disconnected_spawning_co,disconnected_spawning_sk,disconnected_spawning_st,disconnected_spawning_wct,disconnected_rearing_ch,disconnected_rearing_co,disconnected_rearing_sk,disconnected_rearing_st,disconnected_rearing_wct,disconnected_spawningrearing_ch,disconnected_spawningrearing_co,disconnected_spawningrearing_sk,disconnected_spawningrearing_st,disconnected_spawningrearing_wct,disconnected_spawning_all,disconnected_rearing_all,disconnected_spawningrearing_all,pct_accessible_spawning_ch,pct_accessible_spawning_co,pct_accessible_spawning_sk,pct_accessible_spawning_st,pct_accessible_spawning_wct,pct_accessible_rearing_ch,pct_accessible_rearing_co,pct_accessible_rearing_sk,pct_accessible_rearing_st,pct_accessible_rearing_wct,pct_accessible_spawningrearing_ch,pct_accessible_spawningrearing_co,pct_accessible_spawningrearing_sk,pct_accessible_spawningrearing_st,pct_accessible_spawningrearing_wct,pct_accessible_spawning_all,pct_accessible_rearing_all,pct_accessible_spawningrearing_all
lnic,LNIC,312332.3,366756.9,,297421.1,,306269.2,370619.1,,366950.7,,324422,390494.3,,373155,,379113.1,412427.7,438485.8,300091.6,337392.6,,295881.4,,306223.5,354358.8,,352207.2,,312181.3,357564.1,,357410.5,,346754.9,386604.6,393278.7,12240.71,29364.27,,1539.62,,45.62,16260.26,,14743.47,,12240.71,32930.2,,15744.47,,32358.27,25823.18,45207.12,96.08,91.99,,99.48,,99.99,95.61,,95.98,,96.23,91.57,,95.78,,91.46,93.74,89.69
